Term,Stamm,Sprache,Zeitraum
test,testosterone,English,1550 CE - present
उग्र,*Hugrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ज़िला,ضِلْع,Arabic,600 CE - present
गुहा,*gʰawȷ́ʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ombudsman,ombudsman,Swedish,not available
ombudsman,umboðsmaðr,Old Norse,700 CE - 1350 CE
शिक्षा,*ćikš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
न्यून,नि,Sanskrit,1500 BCE - present (liturgical/classical)
न्यून,ऊन,Sanskrit,1500 BCE - present (liturgical/classical)
arbitration,arbitracion,Middle English,1150 CE - 1500 CE
arbitration,arbitration,Old French,800 CE - 1400 CE
arbitration,arbitratio,Latin,700 BCE - 500 CE
रेखा,*h₁reh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
खर,*kh₂er-,Proto-Indo-European,4500 BCE - 2500 BCE
खर,*kʰáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
छाया,*śćaHyáH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
छाया,*(s)ḱeh₃ih₂,Proto-Indo-European,4500 BCE - 2500 BCE
द्रविड,தமிழ்,Tamil,300 BCE - present
उत्तम,*uttamás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
उत्तम,*utˢtamás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
उत्तम,*udtm̥mós,Proto-Indo-European,4500 BCE - 2500 BCE
tap,tappe,Middle English,1150 CE - 1500 CE
tap,tæppa,Old English,450 CE - 1150 CE
tap,*tappô,Proto-Germanic,500 BCE - 500 CE
tap,tappen,Middle English,1150 CE - 1500 CE
tap,tæppian,Old English,450 CE - 1150 CE
tap,*tappōną,Proto-Germanic,500 BCE - 500 CE
tap,tapper,Old French,800 CE - 1400 CE
tap,*tappōn,Frankish,not available
tap,tappen,Middle Low German,1200 CE - 1600 CE
tap,*dab-,Proto-Germanic,500 BCE - 500 CE
tap,*dʰAbʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
tap,ताप,Sanskrit,1500 BCE - present (liturgical/classical)
bulb,bulb,Middle English,1150 CE - 1500 CE
bulb,bulbus,Latin,700 BCE - 500 CE
bulb,βολβός,Ancient Greek,1500 BCE - 300 BCE
shirt,sherte,Middle English,1150 CE - 1500 CE
shirt,sċyrte,Old English,450 CE - 1150 CE
shirt,*skurtijā,Proto-West Germanic,before 500 CE (unconfirmed)
shirt,*skurtijǭ,Proto-Germanic,500 BCE - 500 CE
shirt,sherten,Middle English,1150 CE - 1500 CE
अधर,*Hadʰáras,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अधर,*Hadʰáras,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ओष्ठ,*Háwštʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
ओष्ठ,*h₃éh₁os,Proto-Indo-European,4500 BCE - 2500 BCE
अन्त,*h₂ent-,Proto-Indo-European,4500 BCE - 2500 BCE
अमृत,*amŕ̥tas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अमृत,*n̥mr̥tós,Proto-Indo-European,4500 BCE - 2500 BCE
विष,*wiṣás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
विष,*wišás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
विष,*wisós,Proto-Indo-European,4500 BCE - 2500 BCE
अरण्य,*h₂el-,Proto-Indo-European,4500 BCE - 2500 BCE
हंस,*ȷ́ʰansás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हंस,*ǵʰh₂éns,Proto-Indo-European,4500 BCE - 2500 BCE
अर्थ,*Hártʰam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अर्थ,*h₁ert-,Proto-Indo-European,4500 BCE - 2500 BCE
अहंकार,अहं,Sanskrit,1500 BCE - present (liturgical/classical)
अहंकार,-कार,Sanskrit,1500 BCE - present (liturgical/classical)
आशा,*ā́śā,Proto-Indo-Aryan,2000 BCE - 1500 BCE
आशा,*ā́ćā,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सर्प,*sarpás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
सर्प,*sarpás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
सर्प,*serp-,Proto-Indo-European,4500 BCE - 2500 BCE
कवि,*káwHiš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शत,*śatám,Proto-Indo-Aryan,2000 BCE - 1500 BCE
शत,*ćatám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शत,*ḱm̥tóm,Proto-Indo-European,4500 BCE - 2500 BCE
rank,rank,Middle English,1150 CE - 1500 CE
rank,ranc,Old English,450 CE - 1150 CE
rank,*rank,Proto-West Germanic,before 500 CE (unconfirmed)
rank,*rankaz,Proto-Germanic,500 BCE - 500 CE
rank,*h₃reǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
rank,ranc,Old French,800 CE - 1400 CE
rank,*hring,Frankish,not available
rank,*hringaz,Proto-Germanic,500 BCE - 500 CE
sheet,schete,Middle English,1150 CE - 1500 CE
sheet,sċīete,Old English,450 CE - 1150 CE
sheet,sċēata,Old English,450 CE - 1150 CE
sheet,sċēat,Old English,450 CE - 1150 CE
sheet,*skautijǭ,Proto-Germanic,500 BCE - 500 CE
sheet,*(s)kewd-,Proto-Indo-European,4500 BCE - 2500 BCE
trophy,trophée,Middle French,1340 CE - 1610 CE
trophy,trophaeum,Latin,700 BCE - 500 CE
trophy,τρόπαιον,Ancient Greek,1500 BCE - 300 BCE
पुरुष,*pŕ̥Hṣas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पुरुष,*perh₃-,Proto-Indo-European,4500 BCE - 2500 BCE
मेघ,*Hmaygʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
श्रेष्ठ,*ćráyHištʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दशा,*daćā-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अंश,*Hánćas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अंश,*h₁ónḱos,Proto-Indo-European,4500 BCE - 2500 BCE
vinho,vinno,Old Portuguese,870 CE - 1400 CE
vinho,vīnum,Latin,700 BCE - 500 CE
vinho,*wīnom,Proto-Italic,1000 BCE - 700 BCE (disputed)
vinho,*wóyh₁nom,Proto-Indo-European,4500 BCE - 2500 BCE
zak,sac,Middle Dutch,1150 CE - 1500 CE
zak,sac,Old Dutch,600 CE - 1200 CE
zak,*sakku,Proto-West Germanic,before 500 CE (unconfirmed)
zak,*sakkuz,Proto-Germanic,500 BCE - 500 CE
zak,saccus,Latin,700 BCE - 500 CE
zak,sack,English,1550 CE - present
तन्त्र,*tántram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
तन्त्र,*tántram,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तन्त्र,*téntlom,Proto-Indo-European,4500 BCE - 2500 BCE
beer,bere,Middle English,1150 CE - 1500 CE
beer,bēor,Old English,450 CE - 1150 CE
beer,*beuʀ,Proto-West Germanic,before 500 CE (unconfirmed)
beer,*beuzą,Proto-Germanic,500 BCE - 500 CE
beer,beere,Middle English,1150 CE - 1500 CE
पत्नी,*pátniH,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पत्नी,*pótnih₂,Proto-Indo-European,4500 BCE - 2500 BCE
chimney,chymeney,Middle English,1150 CE - 1500 CE
chimney,cheminee,Old French,800 CE - 1400 CE
chimney,camīnāta,Late Latin,200 CE - 600 CE
chimney,camīnus,Latin,700 BCE - 500 CE
chimney,κάμῑνος,Ancient Greek,1500 BCE - 300 BCE
मरति,*márati,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मरति,*márti,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मरति,*mer-,Proto-Indo-European,4500 BCE - 2500 BCE
मण्डल,*melnd-,Proto-Indo-European,4500 BCE - 2500 BCE
judge,juge,Middle English,1150 CE - 1500 CE
judge,juge,Old French,800 CE - 1400 CE
judge,iūdex,Latin,700 BCE - 500 CE
judge,jugen,Middle English,1150 CE - 1500 CE
judge,juger,Anglo-Norman,not available
judge,jugier,Old French,800 CE - 1400 CE
judge,iūdicō,Latin,700 BCE - 500 CE
चित्र,*čitrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
नष्ट,*naṣṭás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
नष्ट,*naštás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
लिपि,𐨡𐨁𐨤𐨁,Ashokan Prakrit,300 BCE - 100 BCE
लिपि,𐎮𐎡𐎱𐎡,Old Persian,600 BCE - 300 BCE
लिपि,𒁾,Elamite,not available
लिपि,𒁾,Akkadian,not available
लिपि,𒁾,Sumerian,not available
Amazon,Ἀμαζών,Ancient Greek,1500 BCE - 300 BCE
Amazon,*hamazan-,Old Persian,600 BCE - 300 BCE
Korea,Core,Dutch,1500 CE - present
cake,cake,Middle English,1150 CE - 1500 CE
cake,kaka,Old Norse,700 CE - 1350 CE
cake,*kakǭ,Proto-Germanic,500 BCE - 500 CE
cake,*gog-,Proto-Indo-European,4500 BCE - 2500 BCE
भगवद्गीता,भगवत्,Sanskrit,1500 BCE - present (liturgical/classical)
भगवद्गीता,गीता,Sanskrit,1500 BCE - present (liturgical/classical)
Bible,bible,Middle English,1150 CE - 1500 CE
Bible,biblia,Medieval Latin,600 CE - 1400 CE
Bible,βιβλία,Ancient Greek,1500 BCE - 300 BCE
रामायण,राम,Sanskrit,1500 BCE - present (liturgical/classical)
रामायण,अयन,Sanskrit,1500 BCE - present (liturgical/classical)
off,of,Middle English,1150 CE - 1500 CE
off,of,Old English,450 CE - 1150 CE
off,*ab,Proto-West Germanic,before 500 CE (unconfirmed)
off,*ab,Proto-Germanic,500 BCE - 500 CE
off,*h₂epo,Proto-Indo-European,4500 BCE - 2500 BCE
pilot,pilot,Middle French,1340 CE - 1610 CE
pilot,pilota,Italian,1400 CE - present
pilot,*πηδώτης,Byzantine Greek,not available
pilot,πηδόν,Ancient Greek,1500 BCE - 300 BCE
corona,corōna,Latin,700 BCE - 500 CE
corona,κορώνη,Ancient Greek,1500 BCE - 300 BCE
corona,*(s)ker-,Proto-Indo-European,4500 BCE - 2500 BCE
corona,corōnae,Latin,700 BCE - 500 CE
corona,coronavirus,English,1550 CE - present
corona,corona,Italian,1400 CE - present
corona,La Corona,Spanish,1600 CE - present
पात्र,*páHtram,Proto-Indo-Aryan,2000 BCE - 1500 BCE
पात्र,*páHtram,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रण,*ran-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
रण,*ránam,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राज्ञी,*h₃rḗǵnih₂,Proto-Indo-European,4500 BCE - 2500 BCE
लघु,*Hlagʰúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
लघु,*Hlagʰúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
लघु,*h₁léngʰus,Proto-Indo-European,4500 BCE - 2500 BCE
मृदु,*mr̥dúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मृदु,*mr̥dúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मृदु,*ml̥dus,Proto-Indo-European,4500 BCE - 2500 BCE
पूर्ण,*pr̥Hnás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
पूर्ण,*pl̥h₁nós,Proto-Indo-European,4500 BCE - 2500 BCE
car,carre,Anglo-Norman,not available
car,carra,Latin,700 BCE - 500 CE
car,*karros,Gaulish,not available
car,*karros,Proto-Celtic,1000 BCE - 500 BCE (disputed)
car,*karzijaną,Proto-Germanic,500 BCE - 500 CE
car,*gers-,Proto-Indo-European,4500 BCE - 2500 BCE
sugar,sugre,Middle English,1150 CE - 1500 CE
sugar,sucre,Middle French,1340 CE - 1610 CE
sugar,çucre,Old French,800 CE - 1400 CE
sugar,zucchero,Old Italian,not available
sugar,sucre,Old Catalan,not available
sugar,سُكَّر,Arabic,600 CE - present
sugar,شکر,Persian,1000 CE - present
sugar,शर्करा,Sanskrit,1500 BCE - present (liturgical/classical)
company,companye,Middle English,1150 CE - 1500 CE
company,compaignie,Old French,800 CE - 1400 CE
शाला,*ḱel-eh₂,Proto-Indo-European,4500 BCE - 2500 BCE
शिष्ट,*śiṣṭás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
page,pagina,Latin,700 BCE - 500 CE
page,*peh₂ǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
page,page,Old French,800 CE - 1400 CE
page,paggio,Italian,1400 CE - present
page,pagius,Late Latin,200 CE - 600 CE
page,παιδίον,Ancient Greek,1500 BCE - 300 BCE
page,pagus,Latin,700 BCE - 500 CE
ink,ynke,Middle English,1150 CE - 1500 CE
ink,enque,Old French,800 CE - 1400 CE
ink,encaustum,Latin,700 BCE - 500 CE
ink,ἔγκαυστον,Ancient Greek,1500 BCE - 300 BCE
अन्ध,*andʰás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
शून्य,*ḱówH-,Proto-Indo-European,4500 BCE - 2500 BCE
क्रूर,*kruHrás,Proto-Indo-Aryan,2000 BCE - 1500 BCE
क्रूर,*kruHrás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
क्रूर,*kruh₂rós,Proto-Indo-European,4500 BCE - 2500 BCE
राम,*raHmás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
राम,*reh₁mós,Proto-Indo-European,4500 BCE - 2500 BCE
tax,taxe,Middle English,1150 CE - 1500 CE
tax,taxe,Middle French,1340 CE - 1610 CE
tax,taxa,Medieval Latin,600 CE - 1400 CE
tax,taxen,Middle English,1150 CE - 1500 CE
tax,taxer,Anglo-Norman,not available
tax,taxāre,Latin,700 BCE - 500 CE
हस्त,*ȷ́ʰástas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
हस्त,*ǵʰes-,Proto-Indo-European,4500 BCE - 2500 BCE
vote,vōtum,Latin,700 BCE - 500 CE
vote,*h₁wegʷʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
loba,lupa,Latin,700 BCE - 500 CE
Nguyen,Nguyễn,Vietnamese,not available
Thai,ไทย,Thai,not available
जनक,*ǵenh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
जन्तु,*ĵantúṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जन्तु,*ȷ́antúš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जन्तु,*ǵenh₁-,Proto-Indo-European,4500 BCE - 2500 BCE
श्वास,*ćwāsás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
second,secunde,Middle English,1150 CE - 1500 CE
second,second,Old French,800 CE - 1400 CE
second,secundus,Latin,700 BCE - 500 CE
second,*sekʷ-,Proto-Indo-European,4500 BCE - 2500 BCE
second,seconde,Old French,800 CE - 1400 CE
second,secunda,Medieval Latin,600 CE - 1400 CE
second,seconder,Middle French,1340 CE - 1610 CE
second,secundō,Latin,700 BCE - 500 CE
minute,mynute,Middle English,1150 CE - 1500 CE
minute,minute,Old French,800 CE - 1400 CE
minute,minūta,Medieval Latin,600 CE - 1400 CE
minute,minūtus,Latin,700 BCE - 500 CE
एक,*Háykas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
एक,*Háykas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
एक,*óynos,Proto-Indo-European,4500 BCE - 2500 BCE
कृष्ण,*kr̥šnás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
कृष्ण,*kr̥snós,Proto-Indo-European,4500 BCE - 2500 BCE
ice,is,Middle English,1150 CE - 1500 CE
ice,īs,Old English,450 CE - 1150 CE
ice,*īs,Proto-West Germanic,before 500 CE (unconfirmed)
ice,*īsą,Proto-Germanic,500 BCE - 500 CE
ice,*h₁eyH-,Proto-Indo-European,4500 BCE - 2500 BCE
communism,Kommunismus,German,750 CE - present
communism,communisme,French,1600 CE - present
communism,commūnis,Latin,700 BCE - 500 CE
युद्ध,*Hyawdʰ-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
युद्ध,*Hyewdʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
युग,*yugám,Proto-Indo-Iranian,2200 BCE - 1800 BCE
युग,*yugóm,Proto-Indo-European,4500 BCE - 2500 BCE
Neptune,Neptune,Middle English,1150 CE - 1500 CE
Neptune,Neptūnus,Latin,700 BCE - 500 CE
Neptune,*nebʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
Uranus,Ūranus,Latin,700 BCE - 500 CE
Uranus,Οὐρανός,Ancient Greek,1500 BCE - 300 BCE
अर्जुन,*Hárȷ́unas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
अर्जुन,*Hárȷ́unas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
अर्जुन,*h₂erǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
video,videō,Latin,700 BCE - 500 CE
chemistry,alchimista,Latin,700 BCE - 500 CE
chemistry,كيمياء,Arabic,600 CE - present
chemistry,χυμεία,Ancient Greek,1500 BCE - 300 BCE
cinema,cinéma,French,1600 CE - present
cinema,κίνημα,Ancient Greek,1500 BCE - 300 BCE
bus,omnibus,English,1550 CE - present
guard,*wardēn,Frankish,not available
guard,*wardāną,Proto-Germanic,500 BCE - 500 CE
guard,garde,Middle English,1150 CE - 1500 CE
guard,guarde,Old French,800 CE - 1400 CE
general,general,Middle English,1150 CE - 1500 CE
general,general,Anglo-Norman,not available
general,general,Middle French,1340 CE - 1610 CE
general,generālis,Latin,700 BCE - 500 CE
jail,gayole,Middle English,1150 CE - 1500 CE
jail,gaiole,Old French,800 CE - 1400 CE
jail,gabiola,Medieval Latin,600 CE - 1400 CE
jail,*caveola,Vulgar Latin,100 BCE - 600 CE
jail,cavea,Latin,700 BCE - 500 CE
thimble,thymbyll,Middle English,1150 CE - 1500 CE
thimble,þȳmel,Old English,450 CE - 1150 CE
thimble,þūma,Old English,450 CE - 1150 CE
thimble,*tewh₂-,Proto-Indo-European,4500 BCE - 2500 BCE
thimble,*þūmilaz,Proto-Germanic,500 BCE - 500 CE
pocket,pocket,Middle English,1150 CE - 1500 CE
pocket,fro,Anglo-Norman,not available
pocket,poquet,Old Northern French,not available
pocket,*pokō,Frankish,not available
pocket,*pukkô,Proto-Germanic,500 BCE - 500 CE
pocket,*bew-,Proto-Indo-European,4500 BCE - 2500 BCE
wait,waiten,Middle English,1150 CE - 1500 CE
wait,waiter,Old Northern French,not available
wait,*wahtwēn,Frankish,not available
wait,*wahtu,Frankish,not available
wait,*wahtwō,Proto-Germanic,500 BCE - 500 CE
wait,*weǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
doctor,doctour,Anglo-Norman,not available
doctor,doctor,Latin,700 BCE - 500 CE
brother-in-law,brother-in-lawe,Middle English,1150 CE - 1500 CE
work,work,Middle English,1150 CE - 1500 CE
work,weorc,Old English,450 CE - 1150 CE
work,*werką,Proto-Germanic,500 BCE - 500 CE
work,*wérǵom,Proto-Indo-European,4500 BCE - 2500 BCE
work,werken,Middle English,1150 CE - 1500 CE
work,wyrċan,Old English,450 CE - 1150 CE
work,*wurkijaną,Proto-Germanic,500 BCE - 500 CE
work,*werǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
form,forme,Middle English,1150 CE - 1500 CE
form,forme,Old French,800 CE - 1400 CE
form,fōrma,Latin,700 BCE - 500 CE
red,red,Middle English,1150 CE - 1500 CE
red,rēad,Old English,450 CE - 1150 CE
red,*raud,Proto-West Germanic,before 500 CE (unconfirmed)
red,*raudaz,Proto-Germanic,500 BCE - 500 CE
red,*h₁rowdʰós,Proto-Indo-European,4500 BCE - 2500 BCE
yellow,yelow,Middle English,1150 CE - 1500 CE
yellow,ġeolwe,Old English,450 CE - 1150 CE
yellow,ġeolu,Old English,450 CE - 1150 CE
yellow,*gelu,Proto-West Germanic,before 500 CE (unconfirmed)
yellow,*gelwaz,Proto-Germanic,500 BCE - 500 CE
yellow,*ǵʰelh₃wos,Proto-Indo-European,4500 BCE - 2500 BCE
yellow,ġeolwian,Old English,450 CE - 1150 CE
violet,violet,Middle English,1150 CE - 1500 CE
violet,violette,Old French,800 CE - 1400 CE
violet,viola,Latin,700 BCE - 500 CE
pink,pincke,Middle Dutch,1150 CE - 1500 CE
pink,pingelen,Dutch,1500 CE - present
pink,pinken,Dutch,1500 CE - present
purple,purple,Middle English,1150 CE - 1500 CE
purple,purple,Old English,450 CE - 1150 CE
purple,purpura,Latin,700 BCE - 500 CE
purple,πορφύρα,Ancient Greek,1500 BCE - 300 BCE
boss,baas,Dutch,1500 CE - present
boss,baes,Middle Dutch,1150 CE - 1500 CE
boss,*baso,Old Dutch,600 CE - 1200 CE
boss,*baswô,Proto-Germanic,500 BCE - 500 CE
boss,*baswǭ,Proto-Germanic,500 BCE - 500 CE
boss,ボス,Japanese,not available
boss,bos,Middle English,1150 CE - 1500 CE
boss,boce,Old French,800 CE - 1400 CE
boss,*bottja,Frankish,not available
boss,*bautaną,Proto-Germanic,500 BCE - 500 CE
सेवि,*cáywaH,Proto-Iranian,not available
drink,drynken,Middle English,1150 CE - 1500 CE
drink,drincan,Old English,450 CE - 1150 CE
drink,*drinkan,Proto-West Germanic,before 500 CE (unconfirmed)
drink,*drinkaną,Proto-Germanic,500 BCE - 500 CE
drink,*dʰrenǵ-,Proto-Indo-European,4500 BCE - 2500 BCE
drink,drink,Middle English,1150 CE - 1500 CE
drink,drynċ,Old English,450 CE - 1150 CE
drink,*drunkiz,Proto-Germanic,500 BCE - 500 CE
switch,swijch,Middle Dutch,1150 CE - 1500 CE
callipygian,καλλίπυγος,Ancient Greek,1500 BCE - 300 BCE
party,party,Middle English,1150 CE - 1500 CE
party,partie,Anglo-Norman,not available
party,partīta,Medieval Latin,600 CE - 1400 CE
party,partīta,Latin,700 BCE - 500 CE
party,parti,Old French,800 CE - 1400 CE
party,partītus,Latin,700 BCE - 500 CE
water,water,Middle English,1150 CE - 1500 CE
water,wæter,Old English,450 CE - 1150 CE
water,*watar,Proto-West Germanic,before 500 CE (unconfirmed)
water,*watōr,Proto-Germanic,500 BCE - 500 CE
water,*wódr̥,Proto-Indo-European,4500 BCE - 2500 BCE
water,wateren,Middle English,1150 CE - 1500 CE
water,wæterian,Old English,450 CE - 1150 CE
water,*watrōną,Proto-Germanic,500 BCE - 500 CE
experience,experience,Middle English,1150 CE - 1500 CE
experience,experientia,Latin,700 BCE - 500 CE
round,round,Middle English,1150 CE - 1500 CE
round,röunt,Old Northern French,not available
round,ront,Old French,800 CE - 1400 CE
round,rotundus,Latin,700 BCE - 500 CE
round,rounen,Middle English,1150 CE - 1500 CE
round,rūnian,Old English,450 CE - 1150 CE
round,*rūnōną,Proto-Germanic,500 BCE - 500 CE
round,*(e)rewə-,Proto-Indo-European,4500 BCE - 2500 BCE
round,roun,Middle English,1150 CE - 1500 CE
round,rūn,Old English,450 CE - 1150 CE
round,*rūnō,Proto-Germanic,500 BCE - 500 CE
connection,conneccioun,Middle English,1150 CE - 1500 CE
connection,connexionem,Latin,700 BCE - 500 CE
photo,photograph,English,1550 CE - present
happy,happy,Middle English,1150 CE - 1500 CE
happy,happyn,Middle English,1150 CE - 1500 CE
happy,heppinn,Old Norse,700 CE - 1350 CE
help,help,Middle English,1150 CE - 1500 CE
help,help,Old English,450 CE - 1150 CE
help,*helpō,Proto-Germanic,500 BCE - 500 CE
help,*ḱelb-,Proto-Indo-European,4500 BCE - 2500 BCE
help,helpen,Middle English,1150 CE - 1500 CE
help,helpan,Old English,450 CE - 1150 CE
help,*helpan,Proto-West Germanic,before 500 CE (unconfirmed)
help,*helpaną,Proto-Germanic,500 BCE - 500 CE
run,runnen,Middle English,1150 CE - 1500 CE
run,rinnan,Old English,450 CE - 1150 CE
run,rinna,Old Norse,700 CE - 1350 CE
run,*rinnaną,Proto-Germanic,500 BCE - 500 CE
run,*h₃reyH-,Proto-Indo-European,4500 BCE - 2500 BCE
plate,plate,Old French,800 CE - 1400 CE
plate,plata,Medieval Latin,600 CE - 1400 CE
plate,*plattus,Vulgar Latin,100 BCE - 600 CE
plate,πλατύς,Ancient Greek,1500 BCE - 300 BCE
plate,plata,Latin,700 BCE - 500 CE
plate,*platta,Vulgar Latin,100 BCE - 600 CE
plate,*plattus,Latin,700 BCE - 500 CE
plate,plata,Spanish,1600 CE - present
cousin,cosyn,Middle English,1150 CE - 1500 CE
cousin,cosin,Old French,800 CE - 1400 CE
cousin,cōnsōbrīnus,Latin,700 BCE - 500 CE
ready,redy,Middle English,1150 CE - 1500 CE
ready,rǣde,Old English,450 CE - 1150 CE
ready,*garaidijaz,Proto-Germanic,500 BCE - 500 CE
ready,*rēydʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
ready,*reydʰ-,Proto-Indo-European,4500 BCE - 2500 BCE
phone,telephone,English,1550 CE - present
phone,φωνή,Ancient Greek,1500 BCE - 300 BCE
sir,sir,Middle English,1150 CE - 1500 CE
sir,sire,Old French,800 CE - 1400 CE
sir,senior,Latin,700 BCE - 500 CE
عالم,עָלְמָא,Aramaic,not available
عالم,עוֹלָם,Hebrew,900 BCE - 500 CE
عالم,𒂖𒆷𒈬𒌋𒀀,Akkadian,not available
أخ,*ʾaḫ-,Proto-Semitic,not available
أخت,*ʔaḫwat-,Proto-Semitic,not available
स्तन,*pstánas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
स्तन,*pstḗn,Proto-Indo-European,4500 BCE - 2500 BCE
तेजस्,*táyǰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
तेजस्,"*(s)teyg-
",Proto-Indo-European,4500 BCE - 2500 BCE
स्फटिक,*(s)pʰel-,Proto-Indo-European,4500 BCE - 2500 BCE
मल,*málas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
मल,*málas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दास,*dásyuš-,Proto-Indo-Iranian,2200 BCE - 1800 BCE
दास,*des-,Proto-Indo-European,4500 BCE - 2500 BCE
राशि,*rāśíṣ,Proto-Indo-Aryan,2000 BCE - 1500 BCE
राशि,*rāćíš,Proto-Indo-Iranian,2200 BCE - 1800 BCE
post,post,Old English,450 CE - 1150 CE
post,postis,Latin,700 BCE - 500 CE
post,poste,Middle French,1340 CE - 1610 CE
post,posta,Italian,1400 CE - present
post,poste,French,1600 CE - present
post,post,Latin,700 BCE - 500 CE
post,post-production,English,1550 CE - present
post,post mortem,English,1550 CE - present
गणपति,गण,Sanskrit,1500 BCE - present (liturgical/classical)
गणपति,पति,Sanskrit,1500 BCE - present (liturgical/classical)
قبر,*qabr-,Proto-Semitic,not available
कर्पूर,*kapur,Proto-Malayic,not available
कर्पूर,*qapuʀ,Proto-Malayo-Polynesian,not available
कर्पूर,*qapuʀ,Proto-Austronesian,not available
द्रोह,*dʰráwgʰas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
द्रोह,*dʰrówgʰos,Proto-Indo-European,4500 BCE - 2500 BCE
योनि,*yawni,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जन,*ȷ́ánHas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
जन,*ȷ́ánHas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
जन,*ǵénh₁os,Proto-Indo-European,4500 BCE - 2500 BCE
bund,Bund,German,750 CE - present
bund,بند,Urdu,not available
bund,बंद,Hindi,not available
bund,بند,Persian,1000 CE - present
bund,बंध,Hindi,not available
मुक्त,*muktás,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मध्य,*mádʰyas,Proto-Indo-Iranian,2200 BCE - 1800 BCE
मध्य,*médʰyos,Proto-Indo-European,4500 BCE - 2500 BCE
socialism,socialisme,French,1600 CE - present
तल,*tálas,Proto-Indo-Aryan,2000 BCE - 1500 BCE
